id,type,bstar,inclo,nodeo,ecco,argpo,mo,no_kozai
45024,payload,-0.06196873354430645,0.7619217044135959,0.07119817620121792,-0.13695849716036776,-1.2763609132789129,1.1672144819498445,0.8466545686799164
45026,payload,-0.09361582893333455,-1.404941578127916,1.1420962669899632,-0.15293989921550982,-0.18883520961882472,-0.27175370967023826,-1.272323047868149
45027,payload,-0.09361582893333455,-1.4043418811438528,-0.5868489567961737,-0.15204809211691753,0.4318845438461128,0.9359066283433879,-1.2723242451262362
45044,starlink,0.306774448967202,-0.07219657980061035,1.4657259408748675,-0.14716120806499935,-0.2528842905277118,0.15338944393927226,0.9437031611435118
45047,starlink,0.03646996557248544,-0.07213134079815994,1.7571330157456102,-0.15181173587974459,-0.9225392296630783,0.8159434541072879,0.925354951958116
45048,starlink,0.024233666944190504,-0.07527535887778834,1.3138621150336436,-0.1419263551083544,-0.3503881170950159,0.2503590589612045,0.943813136752858
45054,starlink,-0.0779766001675252,-0.07216897868418908,1.7295777137146395,-0.15136856793504536,-0.6136285173470085,0.5102390129538611,0.925354592319615
45057,starlink,0.0810782441161429,-0.07494916386553614,1.3610000672397264,-0.14666223378652318,-0.6203935532472459,0.5174121104001824,0.9990925867334518
45060,starlink,0.15605113004069832,-0.07478104797460652,1.641300955591187,-0.14630551094708627,-0.635757321182795,0.5326445975852945,0.946162089495415
45061,starlink,-0.07893846617362281,-0.07212381322095437,1.713395550505443,-0.15165525929680138,-0.8589305858428385,0.7530051535596933,0.925344875932418
45062,starlink,0.3427708515142367,-0.07496421901994792,1.4787561254433774,-0.15112236352132355,1.7850861773543554,-1.864107244483785,0.9635741381455328
45064,starlink,-0.04925227636224299,-0.07212883160575814,1.4909252674943965,-0.15142546851066102,-0.8800355922076636,0.7739162626968773,0.9253525144082749
45071,starlink,-0.07790287259604331,-0.0721087580665426,1.4956605159727687,-0.15166948444070533,-0.7723793504534839,0.6673398551063064,0.9240575499176171
45072,starlink,-0.08472205339869285,-0.0721514143373755,1.5370119129964865,-0.15133136371252737,-0.7716676507870606,0.6666691214170012,0.9240670280827303
45074,starlink,-0.1267405735491213,-0.07211126725894457,1.5363780226200252,-0.1508137873227922,-0.7888058065521487,0.6836847786541697,0.9253170669621638
45080,starlink,-0.09083812718876919,-0.07209370291213098,1.4896526330632476,-0.15166620171518905,-0.8198230780797964,0.7142979495640681,0.9240601473067924
45081,starlink,0.14844913590555003,-0.07483123182264514,1.391085106362668,-0.13999392402109792,-0.6164267026475091,0.5141248417019487,0.9659014326583546
45087,starlink,0.19142177756927337,-0.0722141441474241,1.3420736343609192,-0.15172638501632105,-0.657767508407511,0.5538925170399196,0.9240917063537251
45088,starlink,0.2624139941932316,-0.07215643272217927,1.3392526765753212,-0.1509823005659618,-0.9364115395545107,0.8297526771224091,0.9252921566167516
45096,starlink,0.41730385024759775,-0.07512480733367198,0.9918050328943244,-0.14613809194575542,-0.1775724651709445,0.07882830049435145,0.9355410424069979
45098,starlink,0.13729706626963564,-0.07470828139495023,1.3569423922418595,-0.14614794012230428,-0.5767300008983297,0.47420223361795405,0.8941006848229466
45100,starlink,0.39574318228482996,-0.0748086490910278,1.2979896164953368,-0.1467311710223653,-0.05685964579326858,-0.04079998805469228,0.955642870440745
45131,payload,-0.6841179161550003,0.7981343691583634,-0.8038598225373627,-0.15192772551465353,-0.9864376091398676,0.879293625557354,0.5860777857033915
45132,payload,0.1885810976092363,0.7989573842661994,-0.9670579577745423,-0.15090898636276465,-0.7192352196246574,0.6149379436034901,0.5875054660224669
45133,payload,-0.5677956342581711,0.798962402651003,-0.966944381704028,-0.15108953626616062,-0.7730832719814765,0.668217486562041,0.5874994812689478
45134,payload,-0.44366690361620215,0.7989548750737975,-0.9667288783907441,-0.1511530022928089,-0.7738571967553466,0.6689767532490747,0.5875054275995499
45136,payload,0.007598496403951575,0.7989548750737975,-0.967100670142941,-0.1511891122734881,-0.8169179433758715,0.7115919192422194,0.587506975274638
45137,payload,7.744740226553921,0.7990050589218362,-0.9676569016677682,-0.15113987139074375,-0.7470595653264386,0.6424553465385003,0.5874602637662413
45138,payload,-0.5144205898618366,0.7989799669978165,-0.9671336751548854,-0.1514057721575633,-0.8002999506183468,0.6951228570344998,0.5882759484774743
45139,payload,-0.41061340833420035,0.7991781931975697,-1.1147282056275398,-0.15082144701566352,-0.7903876854555242,0.6853717171869574,0.5891065812402542
45140,payload,0.31643957598499445,0.7991505920811487,-1.114253515896928,-0.15159069902831435,-0.9557470194263159,0.8489518275317947,0.5891075725515075
45141,payload,3.0140942429414688,0.798962402651003,-0.967050191889379,-0.15110704413558085,-0.8484981576724524,0.7428556152223774,0.5875454581311759
45142,payload,-0.6058985388475452,0.7989473474965916,-0.9667550882531705,-0.1506299546938799,-0.6738420037421795,0.5700353543973179,0.5875042902812131
45143,payload,0.38833944716543123,0.7989523658813952,-0.9669764159803269,-0.15095932148734775,-0.7580695202753158,0.653369925454006,0.5875049895782984
45144,payload,0.3295742357784047,0.7989849853826204,-0.9677258238985933,-0.151180358338778,-0.8504990837837901,0.7448293236825875,0.5866505376809436
45145,payload,-0.08464894538663519,0.7991982667367851,-1.1153407398198016,-0.15141671457595093,-0.22156464386856456,0.12223833883665972,0.5891107985396009
